"1645566269495","46.52","2.3376","1"
"1645566270499","46.52","2.3376","1"
"1645566271501","46.52","2.3376","1"
"1645566272508","46.52","2.3376","1"
"1645566273515","46.52","2.3376","1"
"1645566274519","46.800000000000004","2.3376","1"
"1645566275524","46.800000000000004","2.3376","1"
"1645566276528","46.800000000000004","2.3376","1"
"1645566277534","46.800000000000004","2.3376","1"
"1645566278540","46.800000000000004","2.3376","1"
"1645566279542","45.050000000000004","2.3376","1"
"1645566280548","45.050000000000004","2.3376","1"
"1645566281555","45.050000000000004","2.3376","1"
"1645566282562","45.050000000000004","2.3376","1"
"1645566283567","45.050000000000004","2.3376","1"
"1645566284574","43.44","2.3376","1"
"1645566285580","43.44","2.3376","1"
"1645566286588","43.44","2.3376","1"
"1645566287590","43.44","2.3376","1"
"1645566288593","43.44","2.3376","1"
"1645566289599","44.96","2.3376","1"
"1645566290605","44.96","2.3376","1"
"1645566291611","44.96","2.3376","1"
"1645566292616","44.96","2.3376","1"
"1645566293618","44.96","2.3376","1"
"1645566294625","42.36","2.3376","1"
"1645566295628","42.36","2.3376","1"
"1645566296632","42.36","2.362","1"
"1645566297638","42.36","2.362","1"
"1645566298644","42.36","2.362","1"
"1645566299650","40.97","2.362","1"
"1645566300654","40.97","2.362","1"
"1645566301657","40.97","2.362","1"
"1645566302663","40.97","2.362","1"
"1645566303668","40.97","2.362","1"
"1645566304669","39.69","2.362","1"
"1645566305672","39.69","2.362","1"
"1645566309194","39.69","2.2368","0"
"1645566310201","40.52","2.603","0"
"1645566311206","40.52","2.603","0"
"1645566312214","40.52","2.603","0"
"1645566313217","40.52","2.603","0"
"1645566314220","40.52","2.603","0"
"1645566315223","42.27","2.603","0"
"1645566316228","42.27","0.5254","1"
"1645566317233","42.27","0.5498","1"
"1645566318240","42.27","0.5498","1"
"1645566322586","40.89","1.7959","0"
"1645566323593","40.89","2.1132","0"
"1645566352926","39.82","2.4062","1"
"1645566369371","41.3","1.8357","0"
"1645566370377","41.0","2.1775","0"
"1645566371385","41.0","2.1775","0"
"1645566464148","55.64","2.4461","1"
"1645566468688","60.19","1.8643","0"
"1645566469691","57.37","2.1817","0"
"1645566496879","48.82","2.4991","1"
"1645566498075","48.82","2.4991","1"
"1645566499082","48.82","2.6456","1"
"1645566500088","44.9","2.6456","1"
"1645566501096","44.9","2.6456","1"
"1645566502102","44.9","2.6456","1"
"1645566503109","44.9","2.6456","1"
"1645566504114","44.9","2.6456","1"
"1645566505120","44.31","2.6456","1"
"1645566506127","44.31","2.6456","1"
"1645566507134","44.31","2.67","1"
"1645566508139","44.31","2.67","1"
"1645566509142","44.31","2.67","1"
"1645566510151","40.75","2.67","1"
"1645566511159","40.75","2.67","1"
"1645566512161","40.75","2.67","1"
"1645566513165","40.75","2.67","1"
"1645566514170","40.75","2.67","1"
"1645566515175","38.49","2.67","1"
"1645566516184","38.49","2.67","1"
"1645566517187","38.49","2.67","1"
"1645566518193","38.49","2.67","1"
"1645566519200","38.49","2.67","1"
"1645566520206","37.41","2.67","1"
"1645566521213","37.41","2.67","1"
"1645566522219","37.41","2.67","1"
"1645566523226","37.41","2.67","1"
"1645566524232","37.41","2.67","1"
"1645566525233","36.41","2.67","1"
"1645566526239","36.41","2.67","1"
"1645566527247","36.41","2.67","1"
"1645566528249","36.41","2.67","1"
"1645566529256","36.41","2.67","1"
"1645566530260","34.5","2.67","1"
"1645566531267","34.5","2.67","1"
"1645566532275","34.5","2.67","1"
"1645566533279","34.5","2.67","1"
"1645566534285","34.5","2.67","1"
"1645566535292","39.739999999999995","2.67","1"
"1645566536295","39.739999999999995","2.67","1"
"1645566537297","39.739999999999995","2.67","1"
"1645566538303","39.739999999999995","2.67","1"
"1645566539310","39.739999999999995","2.67","1"
"1645566540317","42.559999999999995","2.67","1"
"1645566541324","42.559999999999995","2.67","1"
"1645566542331","42.559999999999995","2.67","1"
"1645566543335","42.559999999999995","2.67","1"
"1645566544342","42.559999999999995","2.67","1"
"1645566545350","40.150000000000006","2.67","1"
"1645566546354","40.150000000000006","2.67","1"
"1645566547359","40.150000000000006","2.67","1"
"1645566548366","40.150000000000006","2.67","1"
"1645566549373","40.150000000000006","2.67","1"
"1645566550375","37.93","2.67","1"
"1645566551377","37.93","2.67","1"
"1645566552385","37.93","2.67","1"
"1645566553393","37.93","2.67","1"
"1645566554399","37.93","2.67","1"
"1645566555410","37.9","2.67","1"
"1645566556413","37.9","2.67","1"
"1645566557421","37.9","2.6944","1"
"1645566558425","37.9","2.6944","1"
"1645566559427","37.9","2.6944","1"
"1645566560432","34.86","2.6944","1"
"1645566561435","34.86","2.6944","1"
"1645566562439","34.86","2.6944","1"
"1645566563444","34.86","2.6944","1"
"1645566564451","34.86","2.6944","1"
"1645566565456","38.07","2.6944","1"
"1645566566460","38.07","2.6944","1"
"1645566567463","38.07","2.6944","1"
"1645566568467","38.07","2.6944","1"
"1645566569472","38.07","2.6944","1"
"1645566570477","37.019999999999996","2.6944","1"
"1645566571479","37.019999999999996","2.6944","1"
"1645566572486","37.019999999999996","2.6944","1"
"1645566573491","37.019999999999996","2.6944","1"
"1645566574498","37.019999999999996","2.6944","1"
"1645566575501","36.05","2.6944","1"
"1645566576506","36.05","2.6944","1"
"1645566577513","36.05","2.6944","1"
"1645566578520","36.05","2.6944","1"
"1645566579524","36.05","2.6944","1"
"1645566580532","45.17","2.6944","1"
"1645566581538","45.17","2.6944","1"
"1645566582545","45.17","2.6944","1"
"1645566583547","45.17","2.6944","1"
"1645566584553","45.17","2.6944","1"
"1645566585558","41.55","2.6944","1"
"1645566586561","41.55","2.6944","1"
"1645566587565","41.55","2.6944","1"
"1645566588571","41.55","2.6944","1"
"1645566589578","41.55","2.6944","1"
"1645566590582","38.22","2.6944","1"
"1645566591584","38.22","2.6944","1"
"1645566592591","38.22","2.6944","1"
"1645566593596","38.22","2.6944","1"
"1645566594603","38.22","2.6944","1"
"1645566595610","36.16","2.6944","1"
"1645566596614","36.16","2.6944","1"
"1645566597620","36.16","2.6944","1"
"1645566598624","36.16","2.6944","1"
"1645566599631","36.16","2.6944","1"
"1645566600633","40.26","2.6944","1"
"1645566601637","40.26","2.6944","1"
"1645566602643","40.26","2.6944","1"
"1645566603647","40.26","2.6944","1"
"1645566604649","40.26","2.6944","1"
"1645566605653","37.04","2.6944","1"
"1645566606660","37.04","2.6944","1"
"1645566607664","37.04","2.6944","1"
"1645566608671","37.04","2.7188","1"
"1645566609677","37.04","2.7188","1"
"1645566610683","37.07","2.7188","1"
"1645566611689","37.07","2.7188","1"
"1645566612697","37.07","2.7188","1"
"1645566613699","37.07","2.7188","1"
"1645566614702","37.07","2.7188","1"
"1645566615708","34.1","2.7188","1"
"1645566616713","34.1","2.7188","1"
"1645566617718","34.1","2.7188","1"
"1645566618722","34.1","2.7188","1"
"1645566619726","34.1","2.7188","1"
"1645566620733","31.369999999999997","2.7188","1"
"1645566621742","31.369999999999997","2.7188","1"
"1645566622749","31.369999999999997","2.7188","1"
"1645566623757","31.369999999999997","2.7188","1"
"1645566624763","31.369999999999997","2.7188","1"
"1645566625764","29.849999999999998","2.7188","1"
"1645566626769","29.849999999999998","2.7188","1"
"1645566627777","29.849999999999998","2.7188","1"
"1645566628778","29.849999999999998","2.7188","1"
"1645566629785","29.849999999999998","2.7188","1"
"1645566630792","29.459999999999997","2.7188","1"
"1645566631794","29.459999999999997","2.7188","1"
"1645566632801","29.459999999999997","2.7188","1"
"1645566633807","29.459999999999997","2.7188","1"
"1645566634810","29.459999999999997","2.7188","1"
"1645566635817","35.11","2.7188","1"
"1645566636821","35.11","2.7188","1"
"1645566637828","35.11","2.7188","1"
"1645566638833","35.11","2.7188","1"
"1645566639840","35.11","2.7188","1"
"1645566640843","33.29","2.7188","1"
"1645566641850","33.29","2.7188","1"
"1645566642857","33.29","2.7188","1"
"1645566643864","33.29","2.7188","1"
"1645566644871","33.29","2.7188","1"
"1645566645878","31.630000000000003","2.7188","1"
"1645566646880","31.630000000000003","2.7188","1"
"1645566647884","31.630000000000003","2.7188","1"
"1645566648887","31.630000000000003","2.7188","1"
"1645566649894","31.630000000000003","2.7188","1"
"1645566650899","30.099999999999998","2.7188","1"
"1645566651906","30.099999999999998","2.7188","1"
"1645566652913","30.099999999999998","2.7188","1"
"1645566653919","30.099999999999998","2.7188","1"
"1645566654921","30.099999999999998","2.7188","1"
"1645566655923","27.689999999999998","2.7188","1"
"1645566656926","27.689999999999998","2.7188","1"
"1645566657933","27.689999999999998","2.7188","1"
"1645566658940","27.689999999999998","2.7432","1"
"1645566659945","27.689999999999998","2.7432","1"
"1645566660952","25.46","2.7432","1"
"1645566661959","25.46","2.7432","1"
"1645566662964","25.46","2.7432","1"
"1645566663969","25.46","2.7432","1"
"1645566664972","25.46","2.7432","1"
"1645566665976","33.43","2.7432","1"
"1645566666979","33.43","2.7432","1"
"1645566667986","33.43","2.7432","1"
"1645566668992","33.43","2.7432","1"
"1645566669997","33.43","2.7432","1"
"1645566671001","30.75","2.7432","1"
"1645566672005","30.75","2.7432","1"
"1645566673012","30.75","2.7432","1"
"1645566674018","30.75","2.7432","1"
"1645566675022","30.75","2.7432","1"
"1645566676029","33.29","2.7432","1"
"1645566677032","33.29","2.7432","1"
"1645566678039","33.29","2.7432","1"
"1645566679046","33.29","2.7432","1"
"1645566680049","33.29","2.7432","1"
"1645566681055","30.620000000000005","2.7432","1"
"1645566682062","30.620000000000005","2.7432","1"
"1645566683069","30.620000000000005","2.7432","1"
"1645566684074","30.620000000000005","2.7432","1"
"1645566685077","30.620000000000005","2.7432","1"
"1645566686084","30.17","2.7432","1"
"1645566687091","30.17","2.7432","1"
"1645566688095","30.17","2.7432","1"
"1645566689099","30.17","2.7432","1"
"1645566690105","30.17","2.7432","1"
"1645566691110","36.76","2.7432","1"
"1645566692114","36.76","2.7432","1"
"1645566693121","36.76","2.7432","1"
"1645566694127","36.76","2.7432","1"
"1645566695134","36.76","2.7432","1"
"1645566696142","42.82","2.7432","1"
"1645566697146","42.82","2.7432","1"
"1645566698150","42.82","2.7432","1"
"1645566699154","42.82","2.7432","1"
"1645566700161","42.82","2.7432","1"
"1645566701166","39.39","2.7432","1"
"1645566702174","39.39","2.7432","1"
"1645566703183","39.39","2.7432","1"
"1645566704188","39.39","2.7432","1"
"1645566705190","39.39","2.7432","1"
"1645566706196","37.24","2.7432","1"
"1645566707203","37.24","2.7432","1"
"1645566708207","37.24","2.7432","1"
"1645566709209","37.24","2.7432","1"
"1645566710215","37.24","2.7676","1"
"1645566711217","37.26","2.7676","1"
"1645566712222","37.26","2.7676","1"
"1645566713229","37.26","2.7676","1"
"1645566714232","37.26","2.7676","1"
"1645566715236","37.26","2.7676","1"
"1645566716243","37.269999999999996","2.7676","1"
"1645566717245","37.269999999999996","2.7676","1"
"1645566718248","37.269999999999996","2.7676","1"
"1645566719255","37.269999999999996","2.7676","1"
"1645566720258","37.269999999999996","2.7676","1"
"1645566721262","34.28","2.7676","1"
"1645566722269","34.28","2.7676","1"
"1645566723272","34.28","2.7676","1"
"1645566724273","34.28","2.7676","1"
"1645566725279","34.28","2.7676","1"
"1645566726285","32.54","2.7676","1"
"1645566727288","32.54","2.7676","1"
"1645566728295","32.54","2.7676","1"
"1645566729298","32.54","2.7676","1"
"1645566730305","32.54","2.7676","1"
"1645566731308","41.94","2.7676","1"
"1645566732315","41.94","2.7676","1"
"1645566733317","41.94","2.7676","1"
"1645566734323","41.94","2.7676","1"
"1645566735330","41.94","2.7676","1"
"1645566736336","38.58","2.7676","1"
"1645566737342","38.58","2.7676","1"
"1645566738346","38.58","2.7676","1"
"1645566739352","38.58","2.7676","1"
"1645566740359","38.58","2.7676","1"
"1645566741366","36.49","2.7676","1"
"1645566742372","36.49","2.7676","1"
"1645566743379","36.49","2.7676","1"
"1645566744386","36.49","2.7676","1"
"1645566745393","36.49","2.7676","1"
"1645566746400","34.56","2.7676","1"
"1645566747402","34.56","2.7676","1"
"1645566748404","34.56","2.7676","1"
"1645566749409","34.56","2.7676","1"
"1645566750415","34.56","2.7676","1"
"1645566751419","36.8","2.7676","1"
"1645566752425","36.8","2.7676","1"
"1645566753427","36.8","2.7676","1"
"1645566754428","36.8","2.7676","1"
"1645566755434","36.8","2.7676","1"
"1645566756439","36.85","2.7676","1"
"1645566757445","36.85","2.7676","1"
"1645566758453","36.85","2.7676","1"
"1645566759459","36.85","2.7676","1"
"1645566760465","36.85","2.792","1"
"1645566761468","33.900000000000006","2.792","1"
"1645566762475","33.900000000000006","2.792","1"
"1645566763481","33.900000000000006","2.792","1"
"1645566764488","33.900000000000006","2.792","1"
"1645566765491","33.900000000000006","2.792","1"
"1645566766497","32.18","2.792","1"
"1645566767500","32.18","2.792","1"
"1645566768503","32.18","2.792","1"
"1645566769507","32.18","2.792","1"
"1645566770509","32.18","2.792","1"
"1645566771513","30.599999999999998","2.792","1"
"1645566772520","30.599999999999998","2.792","1"
"1645566773527","30.599999999999998","2.792","1"
"1645566774533","30.599999999999998","2.792","1"
"1645566775540","30.599999999999998","2.792","1"
"1645566776546","30.15","2.792","1"
"1645566777551","30.15","2.792","1"
"1645566778558","30.15","2.792","1"
"1645566779562","30.15","2.792","1"
"1645566780569","30.15","2.792","1"
"1645566781575","27.73","2.792","1"
"1645566782577","27.73","2.792","1"
"1645566783581","27.73","2.792","1"
"1645566784588","27.73","2.792","1"
"1645566785594","27.73","2.792","1"
"1645566786601","28.52","2.792","1"
"1645566787607","28.52","2.792","1"
"1645566788614","28.52","2.792","1"
"1645566789622","28.52","2.792","1"
"1645566790625","28.52","2.792","1"
"1645566791627","26.229999999999997","2.792","1"
"1645566792635","26.229999999999997","2.792","1"
"1645566793638","26.229999999999997","2.792","1"
"1645566794641","26.229999999999997","2.792","1"
"1645566795644","26.229999999999997","2.792","1"
"1645566796650","26.119999999999997","2.792","1"
"1645566801515","26.029999999999998","1.7966","0"
"1645566802523","26.029999999999998","2.1384","0"
"1645566803525","26.029999999999998","2.1384","0"
"1645566804530","26.029999999999998","2.1384","0"
"1645566805535","26.029999999999998","2.1384","0"
"1645566806542","24.95","2.1384","0"
"1645566807548","24.95","2.1384","0"
"1645566808554","24.95","2.1384","0"
"1645566809561","24.95","2.1384","0"
"1645566810564","24.95","2.1384","0"
"1645566811571","25.95","2.1384","0"
"1645566812572","25.95","2.1384","0"
"1645566842139","23.79","2.4558","1"
"1645566938732","29.13","1.845","0"
"1645566983624","33.7","2.5286","1"
"1645566987681","36.0","1.8133","0"
"1645566988685","36.0","2.1063","0"
"1645566989693","36.0","2.1063","0"
"1645566990697","36.0","2.1063","0"
"1645566991701","33.12","2.1063","0"
"1645566992708","33.12","2.1063","0"
"1645566993711","33.12","2.1063","0"
"1645566994717","33.12","2.1063","0"
"1645566995724","33.12","2.1063","0"
"1645567021572","40.410000000000004","2.3993","1"
"1645567050737","42.07","1.5446","0"
"1645567051742","42.71","1.9108","0"
"1645567052748","42.71","1.9596","0"
"1645567055819","42.71","1.8183","0"
"1645567056827","41.28","2.1356","0"
"1645567057829","41.28","2.1356","0"
"1645567058835","41.28","2.1356","0"
"1645567091424","52.900000000000006","2.453","1"
"1645567666594","41.15","1.8449","0"
"1645567667602","41.15","2.1623","0"
"1645567668605","41.15","2.1623","0"
"1645567669611","38.85","2.1623","0"
"1645567688604","34.55","2.4553","1"
"1645567716389","35.68","1.8346","0"
"1645567717397","35.68","2.152","0"
"1645567718403","35.68","2.152","0"
"1645567719410","32.82","2.152","0"
"1645567720414","32.82","2.152","0"
"1645567721422","32.82","2.152","0"
"1645567738141","34.01","2.445","1"
"1645569377062","33.97","1.6062","0"
"1645569378069","33.97","1.8992","0"
"1645569379091","36.25","1.8992","0"
"1645569380095","36.25","2.241","1"
"1645569381101","36.25","2.241","1"
"1645569382104","36.25","2.241","1"
"1645569383113","36.25","2.241","1"
"1645569384121","35.35","2.241","1"
"1645569398671","34.760000000000005","1.6089","0"
"1645569399679","32.97","1.8775","0"
"1645569400687","32.97","1.8775","0"
"1645569401691","32.97","2.5855","1"
"1645569402697","32.97","2.5855","1"
"1645569403707","32.97","2.6099","0"
"1645569404727","31.330000000000002","2.6099","0"
"1645569405731","31.330000000000002","2.6099","0"
"1645569406739","31.330000000000002","2.6099","0"
"1645569407742","31.330000000000002","2.6099","0"
"1645569408748","31.330000000000002","2.6099","0"
"1645569409756","34.82","2.6099","0"
"1645569410764","34.82","2.6099","0"
"1645569411767","34.82","2.6099","0"
"1645569412775","34.82","2.6099","0"
"1645569413784","34.82","2.6343","0"
"1645569414791","35.03","2.6343","0"
"1645569415799","35.03","2.6343","0"
"1645569416807","35.03","2.6343","0"
"1645569417815","35.03","2.6343","0"
"1645569418818","35.03","2.6343","0"
"1645569419825","33.23","2.6343","0"
"1645569420833","33.23","2.6343","0"
"1645569421841","33.23","2.6343","0"
"1645569422844","33.23","2.6343","0"
"1645569423851","33.23","2.6343","0"
"1645569424858","35.57","2.6587","0"
"1645569428134","35.57","2.7497","0"
"1645569429140","35.57","0.5048","0"
"1645569430145","33.72","0.871","1"
"1645569431152","33.72","0.871","1"
"1645569432153","33.72","0.871","1"
"1645569433161","33.72","0.871","1"
"1645569434169","33.72","0.871","1"
"1645569435177","32.019999999999996","0.871","1"
"1645569436184","32.019999999999996","0.871","1"
"1645569437187","32.019999999999996","0.871","1"
"1645569438193","32.019999999999996","0.871","1"
"1645569449365","36.82","1.7422","0"
"1645569453848","36.82","1.564","0"
"1645569454855","35.870000000000005","1.8569","0"
"1645569455862","35.870000000000005","0.5114","1"
"1645569456867","35.870000000000005","0.5114","1"
"1645569457875","35.870000000000005","0.5114","1"
"1645569458879","35.870000000000005","0.5114","1"
"1645569459887","35.0","0.5114","1"
"1645569460894","35.0","0.5114","1"
"1645569461901","35.0","0.5114","1"
"1645569462903","35.0","0.5114","1"
"1645569463907","35.0","0.5359","1"
"1645569464911","38.2","0.5603","1"
"1645569465919","38.2","0.5603","1"
"1645569468651","38.2","1.6273","0"
"1645569469659","36.13","1.9447","0"
"1645569470663","36.13","1.9447","0"
"1645569471669","36.13","1.9447","0"
"1645569472673","36.13","1.9447","0"
"1645569473679","36.13","2.2133","1"
"1645569474682","33.23","2.2133","1"
"1645569475686","33.23","2.2133","1"
"1645569476692","33.23","2.2133","1"
"1645569477699","33.23","2.2133","1"
"1645569478702","33.23","2.2621","1"
